174148659, 63038006, 41041624, 47206563, 52085786, 41322642, 39406653, 45683571, 35515786, 37764077, 
268949111, 135849580, 149423854, 149991468, 140944637, 162430051, 114095433, 106065125, 115101658, 107148502, 
